mindate,maxdate,name,datacoverage,id
1949-10-01,2013-12-30,"Lewiston, ID US",0.063,CITY:US160004
1948-07-01,2013-12-31,"Moscow, ID US",0.121,CITY:US160005
1948-07-01,2013-12-21,"Mountain Home, ID US",0.0148,CITY:US160006
1948-07-01,2013-12-24,"Pocatello, ID US",0.0617,CITY:US160008
1978-06-01,2001-09-18,"Twin Falls, ID US",0.0332,CITY:US160009
1948-07-01,1988-10-01,"Bloomington, IL US",0.0402,CITY:US170002
1948-07-01,2013-12-21,"Carbondale, IL US",0.038,CITY:US170003
1948-07-01,2013-12-22,"Champaign, IL US",0.0511,CITY:US170004
1948-07-01,1995-03-01,"Charleston, IL US",0.0596,CITY:US170005
1948-07-01,2014-01-01,"Chicago, IL US",0.1538,CITY:US170006
1948-07-01,2014-01-01,"Crystal Lake, IL US",0.0402,CITY:US170007
1948-07-01,2013-12-22,"Danville, IL US",0.0585,CITY:US170008
1948-07-01,2013-12-31,"DeKalb, IL US",0.0255,CITY:US170009
1948-07-01,2013-12-21,"Decatur, IL US",0.0334,CITY:US170010
1948-07-01,2002-08-01,"Dixon, IL US",0.0479,CITY:US170011
1948-07-01,2013-12-21,"Effingham, IL US",0.0399,CITY:US170012
1948-07-01,2014-01-01,"Freeport, IL US",0.0355,CITY:US170014
1948-07-01,2013-12-30,"Galesburg, IL US",0.0343,CITY:US170015
1948-07-01,1983-01-01,"Joliet, IL US",0.0644,CITY:US170016
1948-07-01,2013-12-22,"Kankakee, IL US",0.034,CITY:US170017
1948-07-01,2013-12-30,"Kewanee, IL US",0.0403,CITY:US170018
2012-04-01,2013-12-23,"Lincoln, IL US",0.0244,CITY:US170019
1948-07-01,2011-05-18,"Macomb, IL US",0.0344,CITY:US170020
1948-07-01,2014-01-01,"Mount Vernon, IL US",0.0571,CITY:US170021
1948-07-01,1983-01-01,"Naperville, IL US",0.0644,CITY:US170022
1948-07-01,2013-12-30,"Peoria, IL US",0.0773,CITY:US170024
1948-07-01,2013-12-30,"Pontiac, IL US",0.039,CITY:US170025
1948-07-01,2013-12-29,"Quincy, IL US",0.0327,CITY:US170026
1948-07-01,2014-01-01,"Rockford, IL US",0.079,CITY:US170027
1948-07-01,2013-12-25,"Springfield, IL US",0.0747,CITY:US170028
1948-07-01,1990-08-01,"Streator, IL US",0.0368,CITY:US170029
1948-07-01,1983-06-01,"Bloomington, IN US",0.0642,CITY:US180001
1948-07-01,2013-12-29,"Evansville, IN US",0.0782,CITY:US180002
1948-07-01,2014-01-01,"Fort Wayne, IN US",0.0992,CITY:US180003
1948-07-01,2013-12-31,"Indianapolis, IN US",0.1667,CITY:US180004
1948-07-01,2013-12-22,"Kokomo, IN US",0.0476,CITY:US180005
1948-07-01,2013-12-22,"Lafayette, IN US",0.0687,CITY:US180006
1948-08-01,2002-07-20,"Madison, IN US",0.042,CITY:US180007
1948-07-01,2014-01-01,"Michigan City, IN US",0.0359,CITY:US180008
1948-07-01,2014-01-01,"Muncie, IN US",0.0537,CITY:US180009
1948-07-01,2014-01-01,"Richmond, IN US",0.0707,CITY:US180010
1948-07-01,2013-12-22,"Shelbyville, IN US",0.059,CITY:US180011
1948-07-01,2014-01-01,"South Bend, IN US",0.1078,CITY:US180012
1948-07-01,2013-12-21,"Terre Haute, IN US",0.0675,CITY:US180013
1948-07-01,2013-11-22,"Vincennes, IN US",0.0571,CITY:US180014
1948-08-01,2013-12-30,"Ames, IA US",0.0737,CITY:US190001
1948-08-01,2013-12-22,"Burlington, IA US",0.0574,CITY:US190002
1948-08-01,2013-12-31,"Cedar Falls, IA US",0.0753,CITY:US190004
1948-08-01,2013-12-31,"Cedar Rapids, IA US",0.1127,CITY:US190005
1948-07-01,2013-12-29,"Clinton, IA US",0.0234,CITY:US190006
1948-07-01,2013-12-30,"Davenport, IA US",0.078,CITY:US190007
1948-08-01,2013-12-31,"Des Moines, IA US",0.0786,CITY:US190008
1948-08-01,2013-12-31,"Dubuque, IA US",0.0769,CITY:US190009
1956-04-09,2013-12-30,"Fort Dodge, IA US",0.0307,CITY:US190010
1948-08-01,2013-12-30,"Iowa City, IA US",0.0536,CITY:US190011
1948-08-01,2013-12-22,"Keokuk, IA US",0.0321,CITY:US190012
1948-08-01,2013-12-31,"Marshalltown, IA US",0.088,CITY:US190013
1948-09-01,2013-12-31,"Mason City, IA US",1.0,CITY:US190014
1948-08-01,2013-12-30,"Ottumwa, IA US",0.0507,CITY:US190016
1948-08-01,2014-01-01,"Sioux City, IA US",0.0645,CITY:US190017
1948-09-01,2014-01-01,"Spencer, IA US",0.0255,CITY:US190018
1954-09-01,2013-12-31,"Waterloo, IA US",0.0753,CITY:US190020
1948-08-01,2013-12-24,"Coffeyville, KS US",0.0369,CITY:US200001
1948-08-01,2013-12-24,"Dodge City, KS US",0.0445,CITY:US200002
1948-08-01,2014-01-01,"Emporia, KS US",0.0437,CITY:US200003
1948-08-01,2014-01-01,"Garden City, KS US",0.0166,CITY:US200004
1948-08-01,2013-12-01,"Hays, KS US",0.0208,CITY:US200006
1948-08-01,1971-11-01,"Hutchinson, KS US",0.0351,CITY:US200007
1948-08-01,2014-01-01,"Lawrence, KS US",0.0442,CITY:US200008
1959-07-01,2013-12-29,"Leavenworth, KS US",0.0778,CITY:US200009
1947-10-01,1949-10-31,"Liberal, KS US",0.0192,CITY:US200010
1948-08-01,2013-12-23,"Manhattan, KS US",0.0749,CITY:US200011
1948-08-01,1978-05-18,"Pittsburg, KS US",0.0382,CITY:US200012
1948-08-01,2013-12-23,"Salina, KS US",0.0427,CITY:US200013
1948-08-01,2013-12-23,"Topeka, KS US",0.06,CITY:US200014
1948-08-01,2013-12-29,"Wichita, KS US",0.0562,CITY:US200015
1948-08-01,2013-12-29,"Bowling Green, KY US",0.0572,CITY:US210001
1948-08-01,2012-09-19,"Campbellsville, KY US",0.0488,CITY:US210002
1948-08-01,1981-10-31,"Danville, KY US",0.0475,CITY:US210003
1948-08-01,2013-12-29,"Elizabethtown, KY US",0.0384,CITY:US210004
1948-07-01,1977-01-01,"Fort Knox, KY US",0.0471,CITY:US210005
1948-08-01,2013-12-29,"Frankfort, KY US",0.0493,CITY:US210006
1948-08-01,2013-12-29,"Hopkinsville, KY US",0.0399,CITY:US210007
1948-08-01,2013-12-30,"Lexington, KY US",0.0934,CITY:US210008
1948-08-01,2013-12-30,"Louisville, KY US",0.0897,CITY:US210009
1948-09-01,2013-12-29,"Madisonville, KY US",0.0433,CITY:US210010
1948-08-01,2007-03-01,"Middlesborough, KY US",0.0661,CITY:US210011
1948-09-01,1955-12-30,"Murray, KY US",0.0624,CITY:US210012
1948-08-01,1999-05-01,"Owensboro, KY US",0.0453,CITY:US210013
1948-08-01,2013-12-29,"Paducah, KY US",0.0436,CITY:US210014
1948-08-01,2003-11-30,"Somerset, KY US",0.0833,CITY:US210015
1953-02-18,2014-01-01,"Alexandria, LA US",0.046,CITY:US220001
1990-02-01,2009-11-01,"Bastrop, LA US",0.0342,CITY:US220002
1947-10-01,2014-01-01,"Baton Rouge, LA US",0.0864,CITY:US220003
1948-06-01,2014-01-01,"Bogalusa, LA US",0.0373,CITY:US220004
1947-10-01,2014-01-01,"Fort Polk South, LA US",0.0395,CITY:US220005
1983-12-01,2014-01-01,"Hammond, LA US",0.0264,CITY:US220006
1947-10-01,2014-01-01,"Houma, LA US",0.032,CITY:US220007
1969-11-01,2014-01-01,"Jennings, LA US",0.0311,CITY:US220008
1947-10-01,2014-01-01,"Lafayette, LA US",0.0494,CITY:US220009
1947-10-01,2013-12-28,"Lake Charles, LA US",0.0607,CITY:US220010
1947-11-01,2014-01-01,"Minden, LA US",0.0475,CITY:US220011
1947-10-01,2014-01-01,"Monroe, LA US",0.045,CITY:US220012
1947-10-01,2014-01-01,"Morgan City, LA US",0.032,CITY:US220013
1947-10-01,2013-12-22,"Natchitoches, LA US",0.0524,CITY:US220014
2008-01-01,2013-12-31,"New Iberia, LA US",0.0147,CITY:US220015
1947-10-01,2014-01-01,"New Orleans, LA US",0.0658,CITY:US220016
1950-04-01,1968-12-31,"Opelousas, LA US",0.0418,CITY:US220017
1948-01-01,1989-04-01,"Ruston, LA US",0.0338,CITY:US220018
1947-10-01,2014-01-01,"Shreveport, LA US",0.0579,CITY:US220019
1947-10-01,2014-01-01,"Thibodaux, LA US",0.032,CITY:US220020
1948-06-01,2014-01-01,"Augusta, ME US",0.0366,CITY:US230001
1948-06-01,2014-01-01,"Bangor, ME US",0.1847,CITY:US230002
1948-05-01,2013-12-31,"Portland, ME US",0.1028,CITY:US230004
1948-05-01,2013-12-30,"Waterville, ME US",0.0468,CITY:US230005
1948-08-01,1951-10-01,"Annapolis, MD US",0.0461,CITY:US240001
1948-05-01,2013-12-29,"Baltimore, MD US",0.0852,CITY:US240002
1948-05-01,1994-11-01,"Cumberland, MD US",0.0633,CITY:US240004
1948-05-01,1996-12-01,"Frederick, MD US",0.0494,CITY:US240006
1948-05-01,1998-10-01,"Hagerstown, MD US",0.0337,CITY:US240007
1948-05-01,1956-01-01,"Salisbury, MD US",0.0492,CITY:US240009
1948-05-01,2013-12-29,"Westminster, MD US",0.042,CITY:US240010
1948-05-01,2007-09-01,"Barnstable Town, MA US",0.0546,CITY:US250001
1948-05-01,2014-01-01,"Boston, MA US",0.1223,CITY:US250002
1948-05-01,2013-12-29,"Brockton, MA US",0.1223,CITY:US250003
1948-05-01,2013-12-30,"Fall River, MA US",0.1009,CITY:US250004
1948-06-01,2008-11-01,"Gloucester, MA US",0.0562,CITY:US250005
1948-05-01,2009-01-01,"Greenfield, MA US",0.037,CITY:US250006
1948-05-01,1982-06-30,"Leominster, MA US",0.0775,CITY:US250007
1950-02-01,2013-12-30,"Lowell, MA US",0.0833,CITY:US250008
1948-06-01,2002-08-01,"New Bedford, MA US",0.0725,CITY:US250009
1950-02-01,2014-01-01,"North Adams, MA US",0.1162,CITY:US250010
1948-05-01,2009-01-01,"Northampton, MA US",0.0673,CITY:US250011
1948-05-01,2013-02-01,"Pittsfield, MA US",0.0975,CITY:US250012
1948-06-01,2013-12-31,"Springfield, MA US",0.1025,CITY:US250013
1948-05-01,2013-12-30,"Worcester, MA US",0.1186,CITY:US250014
1948-07-01,2013-12-31,"Alpena, MI US",0.1155,CITY:US260001
1948-01-01,2013-12-27,"Ann Arbor, MI US",0.0625,CITY:US260002
1948-07-01,2014-01-01,"Benton Harbor, MI US",0.1525,CITY:US260003
1948-07-01,2013-12-27,"Cadillac, MI US",0.0734,CITY:US260005
1948-01-01,2014-01-01,"Detroit, MI US",0.1017,CITY:US260006
1948-08-01,2013-12-22,"Escanaba, MI US",0.0413,CITY:US260007
1948-07-01,2014-01-01,"Flint, MI US",0.0859,CITY:US260008
1948-07-01,2014-01-01,"Grand Rapids, MI US",0.1193,CITY:US260009
1948-07-01,2014-01-01,"Jackson, MI US",0.0336,CITY:US260011
1948-07-01,1996-10-24,"Kalamazoo, MI US",0.0505,CITY:US260012
1948-07-01,2014-01-01,"Lansing, MI US",0.0983,CITY:US260013
1948-07-01,2014-01-01,"Marquette, MI US",0.0929,CITY:US260014
1948-07-01,1951-09-30,"Midland, MI US",0.0498,CITY:US260015
1948-07-01,2014-01-01,"Muskegon, MI US",0.1114,CITY:US260017
1955-08-01,2013-12-27,"Owosso, MI US",0.0277,CITY:US260018
1948-07-01,1951-09-30,"Saginaw, MI US",0.0498,CITY:US260021
1948-07-01,2014-01-01,"Sault Ste. Marie, MI US",0.1299,CITY:US260022
1948-07-01,2013-12-26,"Sturgis, MI US",0.0677,CITY:US260023
1948-07-01,2013-12-29,"Traverse City, MI US",0.0677,CITY:US260024
1948-08-01,1951-09-27,"Bemidji, MN US",0.0371,CITY:US270002
1948-08-01,2014-01-01,"Brainerd, MN US",0.0407,CITY:US270003
1948-08-01,2013-05-01,"Buffalo, MN US",0.0387,CITY:US270004
1948-08-01,2013-12-29,"Duluth, MN US",0.1016,CITY:US270005
1948-08-01,1997-06-23,"Fairmont, MN US",0.0284,CITY:US270006
1948-08-01,2013-12-25,"Faribault, MN US",0.0325,CITY:US270007
1953-09-01,2013-12-30,"Fergus Falls, MN US",0.0232,CITY:US270008
1948-09-01,2013-12-25,"Hutchinson, MN US",0.0285,CITY:US270010
1948-08-01,2013-12-31,"Minneapolis, MN US",0.0807,CITY:US270013
1948-08-01,2013-12-31,"Rochester, MN US",0.0794,CITY:US270016
1948-08-01,2013-12-31,"Saint Paul, MN US",0.0807,CITY:US270017
1948-08-01,2013-12-30,"St. Cloud, MN US",0.0705,CITY:US270018
1948-08-01,2013-12-28,"Willmar, MN US",0.0375,CITY:US270019
1948-08-01,2013-12-30,"Worthington, MN US",0.0456,CITY:US270020
1948-06-01,2014-01-01,"Biloxi, MS US",0.0515,CITY:US280001
1951-06-01,2013-12-29,"Clarksdale, MS US",0.0524,CITY:US280002
1947-10-01,2006-07-01,"Cleveland, MS US",0.0312,CITY:US280003
1949-05-01,1999-10-01,"Columbus, MS US",0.0392,CITY:US280004
1947-10-01,2013-12-29,"Corinth, MS US",0.0543,CITY:US280005
1948-06-01,2014-01-01,"Greenville, MS US",0.039,CITY:US280006
1947-11-01,2014-01-01,"Greenwood, MS US",0.0381,CITY:US280007
1950-06-01,2013-09-01,"Grenada, MS US",0.0592,CITY:US280008
1948-06-01,2014-01-01,"Gulfport, MS US",0.0515,CITY:US280009
1948-06-01,2013-12-29,"Hattiesburg, MS US",0.0395,CITY:US280010
1948-06-01,2013-12-28,"Jackson, MS US",0.071,CITY:US280011
1948-06-01,2013-12-28,"McComb, MS US",0.041,CITY:US280013
1948-06-01,2013-12-29,"Meridian, MS US",0.0671,CITY:US280014
