mindate,maxdate,name,datacoverage,id
2010-01-01,2010-12-31,"Miami, FL US",1,CITY:US120025
2010-01-01,2010-12-31,"Naples, FL US",1,CITY:US120026
2010-01-01,2010-12-31,"Ocala, FL US",1,CITY:US120027
2010-01-01,2010-12-31,"Orlando, FL US",1,CITY:US120028
2010-01-01,2010-12-31,"Palatka, FL US",1,CITY:US120029
2010-01-01,2010-12-31,"Palm Coast, FL US",1,CITY:US120030
2010-01-01,2010-12-31,"Panama City, FL US",1,CITY:US120031
2010-01-01,2010-12-31,"Pensacola, FL US",1,CITY:US120032
2010-01-01,2010-12-31,"Pompano Beach, FL US",1,CITY:US120033
2010-01-01,2010-12-31,"Port Charlotte, FL US",1,CITY:US120034
2010-01-01,2010-12-31,"Port St. Lucie, FL US",1,CITY:US120035
2010-01-01,2010-12-31,"Sarasota, FL US",1,CITY:US120036
2010-01-01,2010-12-31,"Spring Hill, FL US",1,CITY:US120037
2010-01-01,2010-12-31,"St. Augustine, FL US",1,CITY:US120038
2010-01-01,2010-12-31,"St. Petersburg, FL US",1,CITY:US120039
2010-01-01,2010-12-31,"Tallahassee, FL US",1,CITY:US120040
2010-01-01,2010-12-31,"Tampa, FL US",1,CITY:US120041
2010-01-01,2010-12-31,"Titusville, FL US",1,CITY:US120042
2010-01-01,2010-12-31,"West Palm Beach, FL US",1,CITY:US120043
2010-01-01,2010-12-31,"Albany, GA US",1,CITY:US130001
2010-01-01,2010-12-31,"Americus, GA US",1,CITY:US130002
2010-01-01,2010-12-31,"Athens, GA US",1,CITY:US130003
2010-01-01,2010-12-31,"Atlanta, GA US",1,CITY:US130004
2010-01-01,2010-12-31,"Augusta, GA US",1,CITY:US130005
2010-01-01,2010-12-31,"Brunswick, GA US",1,CITY:US130007
2010-01-01,2010-12-31,"Carrollton, GA US",1,CITY:US130008
2010-01-01,2010-12-31,"Columbus, GA US",1,CITY:US130009
2010-01-01,2010-12-31,"Dalton, GA US",1,CITY:US130010
2010-01-01,2010-12-31,"Douglas, GA US",1,CITY:US130011
2010-01-01,2010-06-28,"Dublin, GA US",1,CITY:US130012
2010-01-01,2010-12-31,"Fort Benning South, GA US",1,CITY:US130013
2010-01-01,2010-12-31,"Gainesville, GA US",1,CITY:US130014
2010-01-01,2010-12-31,"Hinesville, GA US",1,CITY:US130016
2010-01-01,2010-12-31,"LaGrange, GA US",1,CITY:US130017
2010-01-01,2010-12-31,"Macon, GA US",1,CITY:US130018
2010-01-01,2010-12-31,"Milledgeville, GA US",1,CITY:US130019
2010-01-01,2010-12-31,"Peachtree City, GA US",1,CITY:US130020
2010-01-01,2010-12-31,"Rome, GA US",1,CITY:US130021
2010-01-01,2010-12-31,"Savannah, GA US",1,CITY:US130022
2010-01-01,2010-12-31,"St. Marys, GA US",1,CITY:US130023
2010-01-01,2010-12-31,"Statesboro, GA US",1,CITY:US130024
2010-01-01,2010-12-31,"Thomasville, GA US",1,CITY:US130025
2010-01-01,2010-12-31,"Tifton, GA US",1,CITY:US130026
2010-01-01,2010-12-31,"Valdosta, GA US",1,CITY:US130027
2010-06-29,2010-12-31,"Vidalia, GA US",1,CITY:US130028
2010-01-01,2010-12-31,"Waycross, GA US",1,CITY:US130029
2010-01-01,2010-12-31,"Hilo, HI US",1,CITY:US150001
2010-01-01,2010-12-31,"Honolulu, HI US",1,CITY:US150002
2010-01-01,2010-12-31,"Kahului, HI US",1,CITY:US150003
2010-01-01,2010-12-31,"Boise, ID US",1,CITY:US160001
2010-01-01,2010-12-31,"Coeur d'Alene, ID US",1,CITY:US160002
2010-01-01,2010-12-31,"Idaho Falls, ID US",1,CITY:US160003
2010-01-01,2010-12-31,"Lewiston, ID US",1,CITY:US160004
2010-01-01,2010-12-31,"Moscow, ID US",1,CITY:US160005
2010-01-01,2010-12-31,"Mountain Home, ID US",1,CITY:US160006
2010-01-01,2010-12-31,"Nampa, ID US",1,CITY:US160007
2010-01-01,2010-12-31,"Pocatello, ID US",1,CITY:US160008
2010-01-01,2010-12-31,"Twin Falls, ID US",1,CITY:US160009
2010-01-01,2010-12-31,"Aurora, IL US",1,CITY:US170001
2010-01-01,2010-12-31,"Bloomington, IL US",1,CITY:US170002
2010-01-01,2010-12-31,"Carbondale, IL US",1,CITY:US170003
2010-01-01,2010-12-31,"Champaign, IL US",1,CITY:US170004
2010-01-01,2010-12-31,"Charleston, IL US",1,CITY:US170005
2010-01-01,2010-12-31,"Chicago, IL US",1,CITY:US170006
2010-01-01,2010-12-31,"Crystal Lake, IL US",1,CITY:US170007
2010-01-01,2010-12-31,"Danville, IL US",1,CITY:US170008
2010-01-01,2010-12-31,"DeKalb, IL US",1,CITY:US170009
2010-01-01,2010-12-31,"Decatur, IL US",1,CITY:US170010
2010-01-01,2010-12-31,"Dixon, IL US",1,CITY:US170011
2010-01-01,2010-12-31,"Effingham, IL US",1,CITY:US170012
2010-01-01,2010-12-31,"Elgin, IL US",1,CITY:US170013
2010-01-01,2010-12-31,"Freeport, IL US",1,CITY:US170014
2010-01-01,2010-12-31,"Galesburg, IL US",1,CITY:US170015
2010-01-01,2010-12-31,"Joliet, IL US",1,CITY:US170016
2010-01-01,2010-12-31,"Kankakee, IL US",1,CITY:US170017
2010-01-01,2010-12-31,"Kewanee, IL US",1,CITY:US170018
2010-01-01,2010-12-31,"Lincoln, IL US",1,CITY:US170019
2010-01-01,2010-12-31,"Macomb, IL US",1,CITY:US170020
2010-01-01,2010-12-31,"Mount Vernon, IL US",1,CITY:US170021
2010-01-01,2010-12-31,"Naperville, IL US",1,CITY:US170022
2010-01-01,2010-12-31,"Ottawa, IL US",1,CITY:US170023
2010-01-01,2010-12-31,"Peoria, IL US",1,CITY:US170024
2010-01-01,2010-12-31,"Pontiac, IL US",1,CITY:US170025
2010-01-01,2010-12-31,"Quincy, IL US",1,CITY:US170026
2010-01-01,2010-12-31,"Rockford, IL US",1,CITY:US170027
2010-01-01,2010-12-31,"Springfield, IL US",1,CITY:US170028
2010-01-01,2010-12-31,"Streator, IL US",1,CITY:US170029
2010-01-01,2010-12-31,"Waukegan, IL US",1,CITY:US170030
2010-01-01,2010-12-31,"Bloomington, IN US",1,CITY:US180001
2010-01-01,2010-12-31,"Evansville, IN US",1,CITY:US180002
2010-01-01,2010-12-31,"Fort Wayne, IN US",1,CITY:US180003
2010-01-01,2010-12-31,"Indianapolis, IN US",1,CITY:US180004
2010-01-01,2010-12-31,"Kokomo, IN US",1,CITY:US180005
2010-01-01,2010-12-31,"Lafayette, IN US",1,CITY:US180006
2010-01-01,2010-12-31,"Madison, IN US",1,CITY:US180007
2010-01-01,2010-12-31,"Michigan City, IN US",1,CITY:US180008
2010-01-01,2010-12-31,"Muncie, IN US",1,CITY:US180009
2010-01-01,2010-12-31,"Richmond, IN US",1,CITY:US180010
2010-01-01,2010-12-31,"Shelbyville, IN US",1,CITY:US180011
2010-01-01,2010-12-31,"South Bend, IN US",1,CITY:US180012
2010-01-01,2010-12-31,"Terre Haute, IN US",1,CITY:US180013
2010-01-01,2010-12-31,"Vincennes, IN US",1,CITY:US180014
2010-01-01,2010-12-31,"Ames, IA US",1,CITY:US190001
2010-01-01,2010-12-31,"Burlington, IA US",1,CITY:US190002
2010-01-01,2010-12-31,"Carroll, IA US",1,CITY:US190003
2010-01-01,2010-12-31,"Cedar Falls, IA US",1,CITY:US190004
2010-01-01,2010-12-31,"Cedar Rapids, IA US",1,CITY:US190005
2010-01-01,2010-12-31,"Clinton, IA US",1,CITY:US190006
2010-01-01,2010-12-31,"Davenport, IA US",1,CITY:US190007
2010-01-01,2010-12-31,"Des Moines, IA US",1,CITY:US190008
2010-01-01,2010-12-31,"Dubuque, IA US",1,CITY:US190009
2010-01-01,2010-12-31,"Fort Dodge, IA US",1,CITY:US190010
2010-01-01,2010-12-31,"Iowa City, IA US",1,CITY:US190011
2010-01-01,2010-12-31,"Keokuk, IA US",1,CITY:US190012
2010-01-01,2010-12-31,"Marshalltown, IA US",1,CITY:US190013
2010-01-01,2010-12-31,"Mason City, IA US",1,CITY:US190014
2010-01-01,2010-12-31,"Oskaloosa, IA US",1,CITY:US190015
2010-01-01,2010-12-31,"Ottumwa, IA US",1,CITY:US190016
2010-01-01,2010-12-31,"Sioux City, IA US",1,CITY:US190017
2010-01-01,2010-12-31,"Spencer, IA US",1,CITY:US190018
2010-01-01,2010-12-31,"Storm Lake, IA US",1,CITY:US190019
2010-01-01,2010-12-31,"Waterloo, IA US",1,CITY:US190020
2010-01-01,2010-12-31,"Coffeyville, KS US",1,CITY:US200001
2010-01-01,2010-12-31,"Dodge City, KS US",1,CITY:US200002
2010-01-01,2010-12-31,"Emporia, KS US",1,CITY:US200003
2010-01-01,2010-12-31,"Garden City, KS US",1,CITY:US200004
2010-01-01,2010-12-31,"Great Bend, KS US",1,CITY:US200005
2010-01-01,2010-12-31,"Hays, KS US",1,CITY:US200006
2010-01-01,2010-12-31,"Hutchinson, KS US",1,CITY:US200007
2010-01-01,2010-12-31,"Lawrence, KS US",1,CITY:US200008
2010-01-01,2010-12-31,"Leavenworth, KS US",1,CITY:US200009
2010-01-01,2010-12-31,"Liberal, KS US",1,CITY:US200010
2010-01-01,2010-12-31,"Manhattan, KS US",1,CITY:US200011
2010-01-01,2010-12-31,"Pittsburg, KS US",1,CITY:US200012
2010-01-01,2010-12-31,"Salina, KS US",1,CITY:US200013
2010-01-01,2010-12-31,"Topeka, KS US",1,CITY:US200014
2010-01-01,2010-12-31,"Wichita, KS US",1,CITY:US200015
2010-01-01,2010-12-31,"Winfield, KS US",1,CITY:US200016
2010-01-01,2010-12-31,"Bowling Green, KY US",1,CITY:US210001
2010-01-01,2010-12-31,"Campbellsville, KY US",1,CITY:US210002
2010-01-01,2010-12-31,"Danville, KY US",1,CITY:US210003
2010-01-01,2010-12-31,"Elizabethtown, KY US",1,CITY:US210004
2010-01-01,2010-12-31,"Fort Knox, KY US",1,CITY:US210005
2010-01-01,2010-12-31,"Frankfort, KY US",1,CITY:US210006
2010-01-01,2010-12-31,"Hopkinsville, KY US",1,CITY:US210007
2010-01-01,2010-12-31,"Lexington, KY US",1,CITY:US210008
2010-01-01,2010-12-31,"Louisville, KY US",1,CITY:US210009
2010-01-01,2010-12-31,"Madisonville, KY US",1,CITY:US210010
2010-01-01,2010-12-31,"Middlesborough, KY US",1,CITY:US210011
2010-01-01,2010-12-31,"Murray, KY US",1,CITY:US210012
2010-01-01,2010-12-31,"Owensboro, KY US",1,CITY:US210013
2010-01-01,2010-12-31,"Paducah, KY US",1,CITY:US210014
2010-01-01,2010-12-31,"Somerset, KY US",1,CITY:US210015
2010-01-01,2010-12-31,"Alexandria, LA US",1,CITY:US220001
2010-01-01,2010-12-31,"Bastrop, LA US",1,CITY:US220002
2010-01-01,2010-12-31,"Baton Rouge, LA US",1,CITY:US220003
2010-01-01,2010-12-31,"Bogalusa, LA US",1,CITY:US220004
2010-01-01,2010-12-31,"Fort Polk South, LA US",1,CITY:US220005
2010-01-01,2010-12-31,"Hammond, LA US",1,CITY:US220006
2010-01-01,2010-12-31,"Jennings, LA US",1,CITY:US220008
2010-01-01,2010-12-31,"Lafayette, LA US",1,CITY:US220009
2010-01-01,2010-12-31,"Lake Charles, LA US",1,CITY:US220010
2010-01-01,2010-12-31,"Minden, LA US",1,CITY:US220011
2010-01-01,2010-12-31,"Monroe, LA US",1,CITY:US220012
2010-01-01,2010-12-31,"Morgan City, LA US",1,CITY:US220013
2010-01-01,2010-12-31,"Natchitoches, LA US",1,CITY:US220014
2010-01-01,2010-12-31,"New Iberia, LA US",1,CITY:US220015
2010-01-01,2010-12-31,"New Orleans, LA US",1,CITY:US220016
2010-01-01,2010-12-31,"Opelousas, LA US",1,CITY:US220017
2010-01-01,2010-12-31,"Ruston, LA US",1,CITY:US220018
2010-01-01,2010-12-31,"Shreveport, LA US",1,CITY:US220019
2010-01-01,2010-12-31,"Thibodaux, LA US",1,CITY:US220020
2010-01-01,2010-12-31,"Augusta, ME US",1,CITY:US230001
2010-01-01,2010-12-31,"Bangor, ME US",1,CITY:US230002
2010-01-01,2010-12-31,"Lewiston, ME US",1,CITY:US230003
2010-01-01,2010-12-31,"Portland, ME US",1,CITY:US230004
2010-01-01,2010-12-31,"Waterville, ME US",1,CITY:US230005
2010-01-01,2010-12-31,"Annapolis, MD US",1,CITY:US240001
2010-01-01,2010-12-31,"Baltimore, MD US",1,CITY:US240002
2010-01-01,2010-12-31,"Cambridge, MD US",1,CITY:US240003
2010-01-01,2010-12-31,"Cumberland, MD US",1,CITY:US240004
2010-01-01,2010-12-31,"Easton, MD US",1,CITY:US240005
2010-01-01,2010-12-31,"Frederick, MD US",1,CITY:US240006
2010-01-01,2010-12-31,"Hagerstown, MD US",1,CITY:US240007
2010-01-01,2010-12-31,"Ocean Pines, MD US",1,CITY:US240008
2010-01-01,2010-12-31,"Salisbury, MD US",1,CITY:US240009
2010-01-01,2010-12-31,"Westminster, MD US",1,CITY:US240010
2010-01-01,2010-12-31,"Barnstable Town, MA US",1,CITY:US250001
2010-01-01,2010-12-31,"Boston, MA US",1,CITY:US250002
2010-01-01,2010-12-31,"Brockton, MA US",1,CITY:US250003
2010-01-01,2010-12-31,"Fall River, MA US",1,CITY:US250004
2010-01-01,2010-12-31,"Gloucester, MA US",1,CITY:US250005
2010-01-01,2010-12-31,"Greenfield, MA US",1,CITY:US250006
2010-01-01,2010-12-31,"Leominster, MA US",1,CITY:US250007
2010-01-01,2010-12-31,"Lowell, MA US",1,CITY:US250008
2010-01-01,2010-12-31,"New Bedford, MA US",1,CITY:US250009
2010-01-01,2010-12-31,"North Adams, MA US",1,CITY:US250010
2010-01-01,2010-12-31,"Northampton, MA US",1,CITY:US250011
2010-01-01,2010-12-31,"Pittsfield, MA US",1,CITY:US250012
2010-01-01,2010-12-31,"Springfield, MA US",1,CITY:US250013
2010-01-01,2010-12-31,"Worcester, MA US",1,CITY:US250014
2010-01-01,2010-12-31,"Alpena, MI US",1,CITY:US260001
2010-01-01,2010-12-31,"Ann Arbor, MI US",1,CITY:US260002
2010-01-01,2010-12-31,"Benton Harbor, MI US",1,CITY:US260003
2010-01-01,2010-12-31,"Big Rapids, MI US",1,CITY:US260004
2010-01-01,2010-12-31,"Cadillac, MI US",1,CITY:US260005
2010-01-01,2010-12-31,"Detroit, MI US",1,CITY:US260006
2010-01-01,2010-12-31,"Escanaba, MI US",1,CITY:US260007
2010-01-01,2010-12-31,"Flint, MI US",1,CITY:US260008
2010-01-01,2010-12-31,"Grand Rapids, MI US",1,CITY:US260009
2010-01-01,2010-12-31,"Holland, MI US",1,CITY:US260010
2010-01-01,2010-12-31,"Jackson, MI US",1,CITY:US260011
2010-01-01,2010-12-31,"Kalamazoo, MI US",1,CITY:US260012
2010-01-01,2010-12-31,"Lansing, MI US",1,CITY:US260013
2010-01-01,2010-12-31,"Marquette, MI US",1,CITY:US260014
2010-01-01,2010-12-31,"Midland, MI US",1,CITY:US260015
2010-01-01,2010-12-31,"Mount Pleasant, MI US",1,CITY:US260016
2010-01-01,2010-12-31,"Muskegon, MI US",1,CITY:US260017
2010-01-01,2010-12-31,"Owosso, MI US",1,CITY:US260018
2010-01-01,2010-12-31,"Pontiac, MI US",1,CITY:US260019
2010-01-01,2010-12-31,"Port Huron, MI US",1,CITY:US260020
2010-01-01,2010-12-31,"Saginaw, MI US",1,CITY:US260021
2010-01-01,2010-12-31,"Sault Ste. Marie, MI US",1,CITY:US260022
2010-01-01,2010-12-31,"Sturgis, MI US",1,CITY:US260023
2010-01-01,2010-12-31,"Traverse City, MI US",1,CITY:US260024
2010-01-01,2010-12-31,"Austin, MN US",1,CITY:US270001
2010-01-01,2010-12-31,"Bemidji, MN US",1,CITY:US270002
2010-01-01,2010-12-31,"Brainerd, MN US",1,CITY:US270003
2010-01-01,2010-12-31,"Buffalo, MN US",1,CITY:US270004
2010-01-01,2010-12-31,"Duluth, MN US",1,CITY:US270005
2010-01-01,2010-12-31,"Fairmont, MN US",1,CITY:US270006
2010-01-01,2010-12-31,"Faribault, MN US",1,CITY:US270007
2010-01-01,2010-12-31,"Fergus Falls, MN US",1,CITY:US270008
2010-01-01,2010-12-31,"Hibbing, MN US",1,CITY:US270009
2010-01-01,2010-12-31,"Hutchinson, MN US",1,CITY:US270010
2010-01-01,2010-12-31,"Mankato, MN US",1,CITY:US270011
2010-01-01,2010-12-31,"Marshall, MN US",1,CITY:US270012
2010-01-01,2010-12-31,"Minneapolis, MN US",1,CITY:US270013
2010-01-01,2010-11-02,"New Ulm, MN US",1,CITY:US270014
